Incident ID,Location Name,Incident Type,Verification,lat,lon,Date↕,Visual Evidence,Sources
31121-27772,Indonesian Hospital,Documented Israeli military presence,confirmed,,,21 Nov 2023,@ytirawi↗,@NemoAnno↗@EekadFacts↗@NemoAnno↗
31121-60299,Indonesian Hospital,Attack on hospitals and vicinity,confirmed,,,21 Nov 2023,@AJPalestine↗,
31121-11717,Kamal Adwan vicinity,Attack on hospitals and vicinity,most likely,,,21 Nov 2023,Unknown,@AlarabyTelevision↗@ShehabTelegram↗
31121-49949,Palace Of Justice,Building demolition,confirmed,31.47831,34.4113,21 Nov 2023,@restitutorII↗,@ItayBlumental↗
31122-11789,Indonesian Hospital,Hospital evacuation order,confirmed,,,22 Nov 2023,Unknown,skynewsarabia.com↗
31122-62301,Kamal Adwan vicinity,Attack on hospitals and vicinity,most likely,31.53842,34.50129,22 Nov 2023,@AlarabyTelevision↗,
31122-33931,Kamal Adwan vicinity,Attack on hospitals and vicinity,confirmed,,,22 Nov 2023,@ShehabTelegram↗,ochaopt.org↗
31123-51319,"Jabalia Elem. Girls ""A"" and ""B""",Attack on displaced civilians,confirmed,31.53735,34.49819,23 Nov 2023,@AJA_Palestine↗,aljazeera.com↗
31123-10025,Jabalia camp,Attack on aid,confirmed,31.5423,34.4956,23 Nov 2023,Unknown,bisan.org↗
31123-86382,Indonesian Hospital,Attack on hospitals and vicinity,confirmed,,,23 Nov 2023,Unknown,ochaopt.org↗ wafa.ps↗ @MOHMediaGaza↗ochaopt.org↗
31123-83958,Kuwaiti Specialized,Attack on hospitals and vicinity,confirmed,,,23 Nov 2023,Unknown,euromedmonitor.org↗
31123-08506,Al-Awda - Nuseirat vicinity,Attack on hospitals and vicinity,most likely,31.4485,34.38947,23 Nov 2023,Unknown,alkofiya.com↗
31124-12897,Shifa Medical Complex,Destruction documented after military withdrawal,confirmed,,,24 Nov 2023,aljazeera.net↗,aljazeera.net↗
31124-37192,Al-Awda - Jabalia,Attack on hospitals and vicinity,confirmed,,,24 Nov 2023,Unknown,@muthanapress84↗senderfreiespalaestina.de↗
31124-77291,Indonesian Hospital,Attack on hospitals and vicinity,confirmed,,,24 Nov 2023,Unknown,ochaopt.org↗ @MOHMediaGaza↗
31124-80389,,Attack on evacuation route,confirmed,31.48281,34.39516,24 Nov 2023,@SuAlassa↗,
31201-81900,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,01 Dec 2023,@AlHadath↗,@ChrisOsieck↗
31201-05605,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,01 Dec 2023,@ShehabTelegram↗,
31201-14739,Al-Awda - Jabalia,Attack on hospitals and vicinity,confirmed,,,01 Dec 2023,Unknown,@MOHMediaGaza↗@AjaNews↗@ShehabTelegram↗
31201-86183,Kamal Adwan vicinity,Attack on hospitals and vicinity,most likely,,,01 Dec 2023,@ShehabTelegram↗,@ShehabTelegram↗@AlarabyTelevision↗
31201-75628,Al-Awda - Nuseirat,Attack on hospitals and vicinity,most likely,31.4485,34.38947,01 Dec 2023,Unknown,nabd.com↗
31121-44797,Shuhada Deir Al-Balah Secondary Girls School and Martyrs of Deir al-Balah Basic for Girls,Attack on displaced civilians,confirmed,31.41127,34.34883,02 Dec 2023,Unknown,archive.ph↗ safa.ps↗
31202-03491,"Maghazi Prep. Boys ""A""",Attack on displaced civilians,confirmed,31.41928,34.38947,02 Dec 2023,@derradjihafid↗,
31202-68428,Indonesian Hospital vicinity,Attack on hospitals and vicinity,most likely,31.53499,34.50935,02 Dec 2023,Unknown,alaraby.co.uk↗
31202-26589,Kamal Adwan vicinity,Attack on hospitals and vicinity,confirmed,,,02 Dec 2023,@ShehabTelegram↗,@ShehabTelegram↗@AlarabyTelevision↗@ShehabTelegram↗
31202-71056,Shuhada Al-Aqsa vicinity,Attack on hospitals and vicinity,confirmed,,,02 Dec 2023,Unknown,@AjaNews↗@AlarabyTelevision↗@AlarabyTelevision↗
31203-50827,Al-Baraka Bakery,Attack on aid,confirmed,31.4171,34.34791,03 Dec 2023,@Timesofgaza↗,edition.cnn.com↗
31203-86738,"Fakhoura Prep. Boys ""A"" and ""B""",Attack on displaced civilians,confirmed,31.5423,34.4956,03 Dec 2023,Unknown,ochaopt.org↗
31203-05650,,Attack on aid,confirmed,31.5423,34.4956,03 Dec 2023,Unknown,bisan.org↗
31203-12564,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,03 Dec 2023,@ShehabTelegram↗,@AlarabyTelevision↗skynewsarabia.com↗ @AjaNews↗
31204-83772,"Safad Basic Boys School ""A"" and Safad Basic Boys School ""B""","Attack on displaced civilians, Attack on evacuation area",confirmed,31.49923,34.46038,04 Dec 2023,Unknown,ochaopt.org↗
31204-67873,"Salah El Ddin Prep. Boys ""B"" and ""A""","Attack on displaced civilians, Attack on evacuation area",confirmed,31.52117,34.45579,04 Dec 2023,facebook.com↗,aa.com.tr↗
31204-71677,,Attack on medical workers,confirmed,31.44322,34.36001,04 Dec 2023,Unknown,facebook.com↗ gazahcsector.palestine-studies.org↗ healthcareworkerswatch.org↗ @Gaza_Shaheed↗
31204-79521,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,04 Dec 2023,@AlarabyTV↗,
31204-31282,Shuhada Al-Aqsa vicinity,Attack on hospitals and vicinity,confirmed,,,04 Dec 2023,@ShehabTelegram↗,@AlarabyTelevision↗
31204-57019,Al-Ahli,Attack on hospitals and vicinity,confirmed,,,04 Dec 2023,Unknown,ochaopt.org↗
31204-60817,Palace of Justice,Building demolition,confirmed,31.47832,34.41129,04 Dec 2023,@manniefabian↗@idfonline↗,@GeoConfirmed↗@happygibbon123↗
31204-19472,Palace Of Justice,Crossing,confirmed,31.47845,34.41125,04 Dec 2023,@no_itsmyturn↗,@no_itsmyturn↗@psyko_ivan↗
31204-38421,,"Attack on civilians, Attack on evacuation route",confirmed,31.40488,34.35485,04 Dec 2023,instagram.com↗,
31205-51692,Bakery increased good 3,Attack on aid,confirmed,31.41338,34.35958,05 Dec 2023,Unknown,airwars.org↗
31205-53406,Ma'en Prep. Girls and Ma'en Elem. Girls,Attack on displaced civilians,most likely,31.32614,34.31426,05 Dec 2023,Unknown,middleeastmonitor.com↗
31205-07904,,"Attack on ambulance, Targeting medical workers",confirmed,31.41738,34.3479,05 Dec 2023,Unknown,@PalestineRCS↗ochaopt.org↗
31205-89452,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,05 Dec 2023,@ShehabTelegram↗,@PalinfoAr↗
31205-78350,Al-Awda - Jabalia,Attack on hospitals and vicinity,confirmed,,,05 Dec 2023,Unknown,@AjaNews↗@youseffares19↗doctorswithoutborders.ca↗
31205-10594,Kamal Adwan vicinity,Attack on hospitals and vicinity,confirmed,,,05 Dec 2023,@AlarabyTelevision↗,ochaopt.org↗
31205-66186,Kamal Adwan,Documented Israeli military presence,confirmed,,,05 Dec 2023,@AlarabyTelevision↗,aljazeera.com↗
31205-45342,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,05 Dec 2023,Unknown,@MOHMediaGaza↗
31205-44686,Dar Al Salam Charity Hospital,Attack on hospitals and vicinity,confirmed,,,05 Dec 2023,Unknown,vetogate.com↗
31206-20774,"B/Suhaila Prep. Girls and B/Suhaila Elem. Co-ed ""B""",Attack on displaced civilians,confirmed,31.34352,34.3163,06 Dec 2023,Unknown,reliefweb.int↗
31206-36156,Awni Al Hertani Secondary Girls School,Attack on displaced civilians,confirmed,31.53818,34.50561,06 Dec 2023,@ja31ck↗,reliefweb.int↗
31206-64878,Al-Awda - Jabalia,Attack on hospitals and vicinity,confirmed,,,06 Dec 2023,Unknown,@muthanapress84↗@AlarabyTelevision↗@AlarabyTelevision↗ochaopt.org↗
31206-07424,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,06 Dec 2023,Unknown,@AjaNews↗@AjaNews↗
31206-77773,Kamal Adwan vicinity,Attack on hospitals and vicinity,confirmed,,,06 Dec 2023,@qudsn↗,@NemoAnno↗
31206-47605,Emirates Crescent Hospital,Insufficient resources,confirmed,,,06 Dec 2023,facebook.com↗,
31207-47065,Al-Awda - Jabalia,Attack on hospitals and vicinity,confirmed,,,07 Dec 2023,@AlarabyTelevision↗,@AjaNews↗@muthanapress84↗@AlarabyTelevision↗
31207-08633,Al-Awda - Nuseirat,Attack on hospitals and vicinity,confirmed,,,07 Dec 2023,Unknown,insecurityinsight.org↗
31207-37493,,Building demolition,confirmed,31.36422,34.323,07 Dec 2023,@aldin_aba↗,@NemoAnno↗
31207-74420,"Al-Azhar University, Faculty of Law, Al-Mughraqa",Building demolition,confirmed,31.47669,34.4269,07 Dec 2023,@ja31ck↗,@DavidEinlin↗@DavidEinlin↗@DavidEinlin↗@DavidEinlin↗
31208-66649,guest house UNRWA,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.32771,34.22678,08 Dec 2023,Unknown,
31208-65299,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,08 Dec 2023,Unknown,@MOHMediaGaza↗@MOHMediaGaza↗aa.com.tr↗
31209-63891,guest house UNRWA,"Attack on aid personnel, Attack on undefined area, Attack on UNRWA aid distribution",confirmed,31.29651,34.24326,09 Dec 2023,Unknown,hrw.org↗
31209-13488,,"Attack on ambulance, Checkpoint",confirmed,31.45539,34.41497,09 Dec 2023,Unknown,who.int↗ ochaopt.org↗ @PalestineRCS↗middleeastmonitor.com↗ @PalestineRCS↗
31209-70752,,"Attack on ambulance, Checkpoint",confirmed,31.49099,34.45242,09 Dec 2023,Unknown,who.int↗ ochaopt.org↗ @PalestineRCS↗middleeastmonitor.com↗ @PalestineRCS↗
31209-28227,,"Attack on ambulance, Checkpoint",confirmed,31.46498,34.4266,09 Dec 2023,Unknown,who.int↗ ochaopt.org↗ @PalestineRCS↗middleeastmonitor.com↗ @PalestineRCS↗
31209-55750,,"Attack on ambulance, Checkpoint, Detained medical workers",confirmed,31.45503,34.4145,09 Dec 2023,Unknown,who.int↗ ochaopt.org↗ @PalestineRCS↗middleeastmonitor.com↗ @PalestineRCS↗
31213-04834,Al-Awda - Jabalia,Attack on hospitals and vicinity,confirmed,,,09 Dec 2023,Unknown,truthout.org↗ middleeasteye.net↗
31209-30780,Gaza European,Attack on hospitals and vicinity,confirmed,,,09 Dec 2023,Unknown,ochaopt.org↗
31209-71038,Gaza European vicinity,Attack on hospitals and vicinity,confirmed,,,09 Dec 2023,Unknown,ochaopt.org↗
31209-07540,Sahaba Medical Complex vicinity,Attack on hospitals and vicinity,confirmed,,,09 Dec 2023,Unknown,alquds.co.uk↗
31210-82293,,Attack on aid,confirmed,31.50381,34.46626,10 Dec 2023,Unknown,
31210-25179,,Attack on aid,confirmed,31.53738,34.46108,10 Dec 2023,Unknown,
31210-22744,,"Attack on aid, Attack on evacuation route",confirmed,31.49787,34.46053,10 Dec 2023,Unknown,
31210-22751,,"Attack on aid, Attack on 'humanitarian zone'",confirmed,31.3488,34.25626,10 Dec 2023,Unknown,
31210-40964,,Attack on aid,confirmed,31.41756,34.35097,10 Dec 2023,Unknown,
31210-56838,,Attack on aid,confirmed,31.30515,34.32069,10 Dec 2023,Unknown,
31210-54463,,Attack on aid,confirmed,31.34671,34.29193,10 Dec 2023,Unknown,
31210-02381,,Attack on aid,confirmed,31.44987,34.39295,10 Dec 2023,Unknown,
31210-64575,Jabalia Elem. Co-education 'B' School for Refugees,Attack on displaced civilians,confirmed,31.53541,34.4938,10 Dec 2023,@MansoorAzad↗,
31210-99858,Shuhada Al-Aqsa vicinity,Attack on hospitals and vicinity,confirmed,,,10 Dec 2023,Unknown,@hamza20300↗almanar.com.lb↗
31211-49070,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,11 Dec 2023,Unknown,ochaopt.org↗
31212-64248,,Attack on aid personnel,confirmed,31.48725,34.42408,12 Dec 2023,Unknown,aidworkersecurity.org↗
31212-69474,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,12 Dec 2023,Unknown,@AlarabyTelevision↗@MOHMediaGaza↗
31212-17453,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,12 Dec 2023,@AlarabyTelevision↗,@MOHMediaGaza↗@AlarabyTelevision↗ochaopt.org↗
31214-06891,Kuwaiti Specialized vicinity,Attack on hospitals and vicinity,confirmed,,,14 Dec 2023,@Timesofgaza↗,@ShehabTelegram2↗@ChrisOsieck↗
31214-42425,Al-Ahli,Attack on hospitals and vicinity,confirmed,,,14 Dec 2023,Unknown,ochaopt.org↗
31215-58438,Fahmi Al-Jerjaoi Secondary Girls School and Fahmi Al-Jerjaoi Basic Co-education School,Attack on displaced civilians,most likely,31.51317,34.46006,15 Dec 2023,palestinechronicle.com↗,@ShehabTelegram↗palestinechronicle.com↗
31215-79981,Farouk El-Farra Secondary Girls School and Farouk Al Farra Basic for Girls,Attack on displaced civilians,confirmed,31.3451,34.30838,15 Dec 2023,Unknown,aljazeera.com↗
31215-24424,"Haifa Basic Girls School ""A"" and Haifa Basic Girls School ""B""",Attack on displaced civilians,confirmed,31.34871,34.30418,15 Dec 2023,aljazeera.net↗,newarab.com↗
31216-61866,,Attack on aid personnel,confirmed,31.44766,34.39287,16 Dec 2023,Unknown,aidworkersecurity.org↗
31216-41553,Khan Younis Training College,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.36412,34.29514,16 Dec 2023,Unknown,
31216-23804,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,16 Dec 2023,@ShehabTelegram↗,@AlarabyTelevision↗@AjaNews↗@AjaNews↗
31216-97681,Dar Al Salam Charity Hospital,Attack on hospitals and vicinity,confirmed,,,16 Dec 2023,@ShehabTelegram2↗,
31216-50822,Sahaba Medical Complex,Attack on hospitals and vicinity,confirmed,,,16 Dec 2023,@QudsNen↗,@paldf↗newarab.com↗
31217-32095,Rafah Crossing,Attack on aid personnel,confirmed,31.24814,34.2598,17 Dec 2023,Unknown,bisan.org↗
31217-19240,Khan Younis landfill,"Attack on aid, Attack on evacuation area, Attack on UNRWA aid distribution",confirmed,31.34603,34.30331,17 Dec 2023,Unknown,
31217-53694,Shifa Medical Complex,Attack on hospitals and vicinity,confirmed,,,17 Dec 2023,youtube.com↗,ochaopt.org↗
31217-53341,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,17 Dec 2023,facebook.com↗,@DCIPalestine↗@ShehabAgency↗@AlarabyTelevision↗@AlarabyTelevision↗@AlarabyTelevision↗@AlarabyTelevision↗
31217-20880,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,17 Dec 2023,@AJPalestine↗,
31218-79518,Sabra Prep. Girls,Attack on displaced civilians,confirmed,31.50055,34.44878,18 Dec 2023,@ShehabAgency↗,
40121-39876,"KHY Elem. Girls ""A&B"" (AlQandila)",Attack on displaced civilians,confirmed,31.34897,34.2963,18 Dec 2023,Unknown,reliefweb.int↗
31218-80580,Al-Awda - Jabalia,Attack on medical workers,confirmed,,,18 Dec 2023,Unknown,alquds.com↗ @muthanapress84↗
31219-42493,Al-Ahli,Attack on hospitals and vicinity,confirmed,,,19 Dec 2023,Unknown,@MOHMediaGaza↗ochaopt.org↗
31220-39056,Kuwaiti Specialized vicinity,Attack on hospitals and vicinity,confirmed,,,20 Dec 2023,@ShehabTelegram2↗,@fdov21↗@ShehabTelegram2↗@ShehabTelegram2↗@AJPalestine↗@AJPalestine↗
31220-12567,Shuhada Al-Aqsa vicinity,Attack on hospitals and vicinity,confirmed,,,20 Dec 2023,Unknown,@ShehabTelegram↗@AjaNews↗
31221-64053,,"Attack on aid, Attack on aid personnel",confirmed,31.24686,34.25527,21 Dec 2023,@AlarabyTelevision↗,aljazeera.com↗
31221-83844,Gaza European vicinity,Attack on hospitals and vicinity,confirmed,,,21 Dec 2023,Unknown,ochaopt.org↗
31222-85136,,Attack on aid personnel,confirmed,31.50169,34.45654,22 Dec 2023,Unknown,aidworkersecurity.org↗
31222-79292,Rafah Crossing,Attack on aid personnel,confirmed,31.24814,34.2598,22 Dec 2023,Unknown,bisan.org↗
31223-25307,Awni Al Hertani Basic Co-education School and Awni Al Hertani Basic Boys School,Attack on displaced civilians,confirmed,31.54636,34.47121,23 Dec 2023,@Kahlissee↗,
31123-55397,B/Lahiya Elem. Boys and B/Lahiya Elem. Girls,Attack on displaced civilians,confirmed,31.5431,34.5009,23 Dec 2023,@NemoAnno↗,
31225-85560,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,25 Dec 2023,@PalinfoAr↗,almanar.com.lb↗
31225-85207,Indonesian Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,25 Dec 2023,@ShehabTelegram↗,ochaopt.org↗
31225-37146,Al-Awda - Nuseirat vicinity,Attack on hospitals and vicinity,confirmed,,,25 Dec 2023,Unknown,masrawy.com↗
31226-40242,Rafah Crossing,Attack on aid personnel,confirmed,31.24814,34.2598,26 Dec 2023,Unknown,bisan.org↗
31227-78196,"Maghazi Prep. Girls ""A"" and ""B""","Attack on displaced civilians, Attack on evacuation area",most likely,31.42163,34.38867,27 Dec 2023,Unknown,safa.ps↗
31227-31865,Al-Amal,Attack on hospitals and vicinity,confirmed,,,27 Dec 2023,@ShehabTelegram2↗,@ShehabTelegram2↗
31228-72978,,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.50824,34.46192,28 Dec 2023,Unknown,
31228-96223,Khan Younis Training College,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.36412,34.29514,28 Dec 2023,Unknown,
31230-12414,Rafah Warehouse.,"Attack on aid, Attack on destination area, Attack on UNRWA aid distribution",confirmed,31.27821,34.26045,30 Dec 2023,Unknown,
31231-89211,"D/Balah Prep. Girls ""A"" and ""B""","Attack on displaced civilians, Attack on evacuation area",most likely,31.42771,34.34461,31 Dec 2023,Unknown,middleeasteye.net↗
31231-02885,,"Attack on aid, Attack on evacuation route, Attack on undefined area, Attack on aid personnel",confirmed,31.39579,34.3036,31 Dec 2023,Unknown,aidworkersecurity.org↗
31231-62807,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,31.34689,34.29235,31 Dec 2023,@PalinfoAr↗,
40103-59132,"Lolwa Abd Al Wahab Al Qatami Basic ""A"" for Boys School and Lulwa Abdul Wahab Al Qatami Basic ""B"" for Boys",Attack on displaced civilians,confirmed,31.51763,34.43314,02 Jan 2024,gigaza.org↗,qudsnen.co↗
40102-77331,17th roundabout.,Attack on aid personnel,confirmed,31.34186,34.33156,02 Jan 2024,Unknown,bisan.org↗
40102-19421,Al-Amal,Attack on hospitals and vicinity,confirmed,,,02 Jan 2024,@PalestineRCS↗,
40103-24470,Shuhada Al Maghazi Secondary Boys School,Attack on displaced civilians,confirmed,31.42718,34.38725,03 Jan 2024,@QudsNen↗,safa.ps↗
40103-29010,Shuhada Al-Aqsa vicinity,Attack on hospitals and vicinity,confirmed,,,03 Jan 2024,@AlarabyTelevision↗,@AlarabyTelevision↗@ShehabTelegram↗@AjaNews↗
40104-75099,,Attack on aid,confirmed,31.5064,34.47337,04 Jan 2024,Unknown,
40104-57844,,Attack on aid,confirmed,31.49529,34.46746,04 Jan 2024,Unknown,
40104-13153,,Attack on aid,confirmed,31.49988,34.44373,04 Jan 2024,Unknown,
40104-85577,,"Attack on aid, Attack on evacuation route",confirmed,31.34713,34.30421,04 Jan 2024,Unknown,
40104-22518,,Attack on aid,confirmed,31.50169,34.46684,04 Jan 2024,Unknown,
40104-99234,Zawayda NFI store,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.42502,34.3751,04 Jan 2024,Unknown,
40104-02643,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,04 Jan 2024,@NewpressPs↗,
40104-69322,Shuhada Al-Aqsa vicinity,Attack on hospitals and vicinity,confirmed,,,04 Jan 2024,@AlarabyTelevision↗,@AlarabyTelevision↗
40105-85246,Shuhada Al-Aqsa,Attack on hospitals and vicinity,confirmed,,,05 Jan 2024,@AlarabyTelevision↗,@AjaNews↗@ShehabTelegram↗
40106-91367,Al-Amal vicinity,Attack on hospitals and vicinity,confirmed,,,06 Jan 2024,@cheguwera↗,@fdov21↗
40106-47606,Al-Quds,Attack on hospitals and vicinity,confirmed,,,06 Jan 2024,@NemoAnno↗,
40107-38608,Shuhada Al-Aqsa,Attack on hospitals and vicinity,confirmed,,,07 Jan 2024,@MOHMediaGaza↗,@ShehabTelegram↗@ShehabTelegram↗@AlarabyTelevision↗
40108-70310,Khan Younis MSF shelter,Attack on aid personnel,confirmed,31.3452,34.30296,08 Jan 2024,Unknown,@MSF_uk↗
40108-86438,Al Shaheed Mohammed Al Dura Basic Boys' School,Attack on displaced civilians,confirmed,31.32668,34.30219,08 Jan 2024,Unknown,youtube.com↗ @ShehabTelegram↗
40109-13342,,Attack on aid personnel,confirmed,31.50169,34.46684,09 Jan 2024,Unknown,drive.google.com↗
40109-78963,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,09 Jan 2024,@AlarabyTelevision↗,
40109-75926,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,09 Jan 2024,@AlarabyTelevision↗,
40110-34269,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,10 Jan 2024,@AlarabyTelevision↗,
40110-53254,Shuhada Al-Aqsa,Attack on hospitals and vicinity,confirmed,,,10 Jan 2024,@EyeonPalestine↗,@AJA_Palestine↗aljazeera.net↗ @ChrisOsieck↗
40111-66760,Al-Rashid Street,Attack on civilians seeking aid,confirmed,31.50563,34.4177,11 Jan 2024,Unknown,lemkininstitute.com↗
40113-57039,Nuseirat Distribution Center,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.4479,34.38896,13 Jan 2024,Unknown,
40113-99641,Shuhada Al-Aqsa,Documented Israeli military presence,confirmed,,,13 Jan 2024,@AbuAliEnglishB1↗,@AlarabyTelevision↗
40113-57873,Shuhada Al-Aqsa,Attack on hospitals and vicinity,confirmed,,,13 Jan 2024,aljazeera.net↗,@AlarabyTelevision↗@ShehabTelegram↗
40114-57983,,"Attack on civilians seeking aid, Attack on evacuation route",confirmed,31.50563,34.4177,14 Jan 2024,instagram.com↗,
40114-43595,Al Khansa Secondary Girls School and Al Khansa Basic for Girls,Attack on displaced civilians,most likely,31.3322,34.33641,14 Jan 2024,Unknown,@AlarabyTelevision↗
